"","playerId","position","heightInches","weight","ageAtDraft","combine40yd","combineVert","combineBench","combineShuttle","combineBroad","combine3cone","round","pick"
"823",20060135,"DE",74,260,22.2547945205479,4.93,34.5,23,4.18,116,6.96,5,135
"824",20060079,"RB",71,205,22.7671232876712,4.4,36.5,15,4.25,122,6.81,3,79
"825",20060139,"OT",77,295,22.0301369863014,5.49,28.5,21,5.11,102,8.45,5,139
"826",20060181,"DT",73,325,23.3041095890411,5.32,32,33,4.54,105,7.87,6,181
"827",20060123,"DT",75,325,21.4328767123288,5.28,28.5,25,4.49,103,7.69,4,123
"828",20060158,"S",71,203,23.1917808219178,4.7,37.5,15,4.09,119,6.81,5,158
"829",20060201,"C",73,300,24.2493150684931,5.29,27,27,4.69,96,7.85,6,201
"830",20060150,"TE",75,256,23.2328767123288,4.88,32.5,23,4.3,115,7.31,5,150
"831",20060072,"TE",80,264,22.6493150684932,4.67,37.5,22,4.67,118,7.47,3,72
"835",20060033,"LB",73,247,21.7671232876712,4.67,39,23,4.17,129,7.19,2,33
"836",20060121,"S",73,216,22.2438356164384,4.64,40,14,4.15,123,6.79,4,121
"837",20060061,"TE",77,255,23.2164383561644,4.57,33.5,17,4.01,115,6.81,2,61
"838",20060076,"LB",73,251,25.1780821917808,4.86,32,21,4.38,111,7.41,3,76
"839",20060242,"OG",76,318,22.1698630136986,5.4,26.5,19,4.53,100,7.63,7,242
"840",20060250,"LB",71,234,22.8958904109589,4.93,28,26,4.32,103,7.69,7,250
"841",20060105,"S",73,202,22.4849315068493,4.45,40.5,11,4.17,122,7.09,4,105
"842",20060009,"LB",72,233,21.3616438356164,4.56,41,25,4.22,125,7.31,1,9
"843",20060083,"S",72,200,22.6219178082192,4.71,41,18,4.35,125,6.75,3,83
"844",20060097,"S",73,207,23.1342465753425,4.63,40,21,4.1,127,6.89,3,97
"845",20060206,"DT",75,308,23.7890410958904,5.03,30.5,30,4.92,109,7.93,6,206
"846",20060112,"OG",75,315,24.0027397260274,5.19,28.5,20,4.98,101,8.13,4,112
"847",20060075,"OG",75,298,23.3753424657534,5.43,28.5,25,4.55,102,7.82,3,75
"848",20060205,"OG",77,300,23.5835616438356,5.39,24.5,24,4.59,100,7.58,6,205
"849",20060210,"OG",79,320,22.6164383561644,5.45,21,19,4.83,94,8.01,7,210
"850",20060166,"TE",78,270,24.0575342465753,4.8,32.5,20,4.52,114,7.09,5,166
"852",20060063,"DE",73,270,21.6383561643836,4.86,33,27,4.48,109,7.31,2,63
"853",20060086,"TE",75,248,22.8328767123288,4.72,37.5,19,4.34,113,7.05,3,86
"854",20060162,"OG",78,303,23.0219178082192,5.12,26.5,23,4.7,100,7.45,5,162
"856",20060059,"OT",80,320,22.986301369863,5.31,27.5,20,4.68,96,7.82,2,59
"857",20060116,"LB",71,245,21.3369863013699,4.93,33.5,27,4.15,113,7.19,4,116
"859",20060180,"FB",72,250,22.9917808219178,4.9,30.5,21,4.63,104,7.74,6,180
"862",20060117,"RB",68,203,23.6821917808219,4.49,32.5,17,4.37,105,6.94,4,117
"863",20060218,"WR",74,187,22.8684931506849,4.43,36,15,4.24,118,7.13,7,218
"864",20060107,"DT",75,333,22.6109589041096,5.29,25,36,4.8,96,8.28,4,107
"865",20060129,"OT",77,315,22.9561643835616,4.96,29,26,4.59,102,7.38,4,129
"866",20060224,"C",77,293,24.213698630137,5.37,25,16,4.79,101,7.53,7,224
"867",20060055,"OT",79,333,24.3945205479452,5.17,30.5,28,4.83,112,8.23,2,55
"868",20060096,"LB",75,231,23.0821917808219,4.68,39,19,4.17,122,7.21,3,96
"869",20060084,"WR",71,170,22.1917808219178,4.5,34.5,38,4.07,115,6.87,3,84
"870",20060001,"DE",78,300,21.2547945205479,4.75,34,25,4.54,111,7.49,1,1
"871",20060202,"TE",74,253,23.6109589041096,4.75,34,25,4.54,111,7.49,6,202
"872",20060013,"LB",76,258,22.558904109589,4.64,38.5,24,4.48,129,6.97,1,13
"873",20060226,"DT",77,300,21.758904109589,5.11,32,31,4.51,110,7.84,7,226
"874",20060213,"DE",77,279,24.0438356164384,4.66,33,27,4.51,116,7.75,7,213
"876",20070061,"S",74,209,22.8465753424658,4.53,41,15,4.21,124,7.24,2,61
"877",20070176,"LB",73,232,24.0602739726027,4.8,35,25,4.3,117,7.06,6,176
"878",20070231,"TE",78,254,23.6520547945205,4.71,36,19,4.52,123,7.31,7,231
"879",20070088,"OG",76,310,23.4520547945205,5.08,30,27,4.65,106,7.8,3,88
"880",20070195,"FB",70,240,24.2657534246575,4.75,33,23,4.43,114,7.27,6,195
"882",20070119,"OT",76,310,22.8630136986301,4.88,32,28,4.63,105,7.4,4,119
"883",20070134,"LB",73,251,22.5369863013699,4.46,35,31,4.32,122,7.29,4,134
"884",20070062,"DE",75,260,23.7835616438356,4.81,30,25,4.75,109,7.09,2,62
"885",20070130,"OG",74,310,23.8438356164384,5.4,25.5,24,4.81,93,8.24,4,130
"886",20070123,"DB",73,200,23.3397260273973,4.49,38.5,17,4.3,125,6.67,4,123
"889",20070068,"LB",74,240,23.1780821917808,4.48,41.5,24,4.34,124,6.86,3,68
"890",20070039,"OG",76,326,23.3698630136986,5.1,28.5,40,4.72,101,7.75,2,39
"891",20070087,"LB",76,258,23.5013698630137,4.74,35.5,28,4.17,112,7.29,3,87
"893",20070005,"OT",78,324,23.1315068493151,5.42,25.5,31,4.89,97,7.87,1,5
"894",20070147,"DB",71,190,22.3205479452055,4.47,33.5,17,4.37,111,7,5,147
"897",20070207,"LB",75,253,23.158904109589,4.88,32.5,19,4.31,106,7.01,6,207
"898",20070013,"DT",78,300,22.9917808219178,4.92,33.5,33,4.18,110,7.06,1,13
"899",20070129,"TE",79,260,21.7780821917808,4.83,30,16,4.32,111,7.26,4,129
"902",20070173,"DB",72,187,23.3780821917808,4.56,35,17,4.31,122,6.78,5,173
"904",20070056,"DE",76,260,21.841095890411,4.72,30.5,32,4.32,111,7.28,2,56
"906",20070246,"RB",70,219,24.3534246575342,4.76,30,19,4.53,108,7.25,7,246
"907",20070198,"C",76,305,23.7561643835616,5.15,26,31,4.65,102,7.51,6,198
"908",20070069,"LB",69,251,23.5369863013699,4.51,35.5,24,4.37,115,6.66,3,69
"909",20070128,"WR",70,181,23.2767123287671,4.51,35.5,15,4.14,115,6.66,4,128
"910",20070116,"LS",77,250,22.9424657534247,4.61,34.5,26,4.22,122,6.89,4,116
"911",20070214,"OT",79,315,23.572602739726,5.65,27.5,21,4.92,97,8.1,7,214
"913",20070048,"LB",73,230,21.613698630137,4.55,36,25,4.09,121,6.77,2,48
"914",20070165,"S",71,202,23.2383561643836,4.65,34.5,10,4.17,122,6.84,5,165
"915",20070122,"OT",78,325,23.3232876712329,5.21,30,22,4.53,111,7.38,4,122
"916",20070163,"OT",76,305,24.2767123287671,5.1,32.5,34,4.4,103,7.5,5,163
"917",20070159,"S",72,210,21.7232876712329,4.48,36.5,20,4.3,121,7.28,5,159
"918",20070150,"S",73,207,23.2986301369863,4.55,34.5,22,4.27,121,6.72,5,150
"919",20070126,"S",74,200,22.6219178082192,4.64,34.5,12,4.46,115,7.37,4,126
"920",20070019,"S",72,215,22.3260273972603,4.48,36,16,4.1,120,6.6,1,19
"921",20070029,"OG",75,310,23.1479452054795,5.21,26.5,29,4.72,103,7.99,1,29
"923",20070018,"DB",71,195,22.3972602739726,4.42,37.5,15,4.07,125,6.5,1,18
"925",20070016,"DT",76,315,23.2164383561644,5.07,30.5,24,4.79,108,7.63,1,16
"926",20070047,"LB",74,250,23.2821917808219,4.6,33,23,4.29,107,7.25,2,47
"927",20070115,"OG",75,303,22.9068493150685,5.36,24.5,29,4.8,96,8,4,115
"929",20070070,"OT",77,302,22.1452054794521,5.11,25.5,22,4.52,100,7.78,3,70
"930",20070091,"OT",79,340,22.5095890410959,5.12,28.5,20,4.87,109,7.6,3,91
"931",20070050,"RB",71,234,21.9068493150685,4.41,36,26,4.14,127,6.96,2,50
"933",20070209,"OT",78,300,22.0191780821918,5.34,27,28,4.65,106,7.45,6,209
"934",20070254,"WR",73,195,21.8739726027397,4.47,35.5,15,4.4,120,7.12,7,254
"935",20070041,"DB",71,178,22.5397260273973,4.37,36,27,4.12,122,6.94,2,41
"936",20070095,"DB",70,186,21.6986301369863,4.68,28.5,16,4.43,114,7.28,3,95
"937",20070236,"FB",69,245,24.0821917808219,4.79,30,25,4.42,103,7.1,7,236
"938",20070194,"DB",71,197,24.5671232876712,4.5,29.5,11,4.3,111,7.18,6,194
"939",20070049,"RB",71,200,23.6328767123288,4.5,29.5,11,4.17,111,7.18,2,49
"940",20070063,"RB",70,215,21.5835616438356,4.56,37,21,4.14,122,7,2,63
"941",20070106,"S",72,196,21.7835616438356,4.53,32.5,12,4.28,121,6.89,4,106
"943",20070152,"DT",75,328,22.4,5.19,29,28,4.49,108,7.47,5,152
"944",20070224,"S",74,207,22.9835616438356,4.66,33,15,4.32,114,7.04,7,224
"945",20070078,"WR",73,208,23.0904109589041,4.58,34,22,4.2,119,7.06,3,78
"947",20070059,"C",74,300,22.0958904109589,4.98,26,34,4.34,104,7.5,2,59
"948",20070189,"OT",77,300,23.3205479452055,5.09,32,20,4.47,106,7.44,6,189
"950",20070052,"FB",73,225,23.2465753424658,4.54,34.5,28,4.22,122,6.88,2,52
"952",20070012,"RB",71,215,21.0301369863014,4.48,35.5,20,4.55,125,7.05,1,12
"953",20070132,"DE",77,305,23.027397260274,5.05,28,27,4.46,108,7.79,4,132
"954",20070221,"DB",69,185,21.6054794520548,4.6,34.5,14,4.32,122,6.96,7,221
"955",20070054,"DE",74,278,21.9260273972603,4.85,31,27,4.12,108,7.1,2,54
"956",20070072,"DB",73,203,23.6657534246575,4.4,36,17,4.17,129,6.61,3,72
"957",20070137,"FB",72,260,22.3479452054795,4.9,29.5,14,4.47,113,7.14,4,137
"959",20070140,"DB",70,185,21.6849315068493,4.61,33,17,4.76,118,7.44,5,140
"960",20070085,"DT",73,311,22.2958904109589,5.18,24,24,4.65,106,7.94,3,85
"961",20070024,"DB",71,197,23.3013698630137,4.5,35,11,4.33,111,7.06,1,24
"962",20070133,"TE",76,260,22.7315068493151,4.83,34,19,4.49,117,7.35,4,133
"963",20070220,"LB",75,249,22.5315068493151,4.94,32,22,4.25,108,7.29,7,220
"964",20070104,"LB",76,256,23.7150684931507,4.96,34,26,4.35,118,7.19,4,104
"965",20070199,"C",75,299,23.4520547945205,5.33,28,27,4.53,105,7.48,6,199
"966",20070065,"DE",77,260,23.4575342465753,4.84,32,17,4.53,115,7.38,3,65
"969",20070109,"LB",75,236,24.0082191780822,4.64,33.5,29,4.45,110,7.29,4,109
"970",20070251,"S",71,215,21.8383561643836,4.52,36.5,23,4.34,118,7.1,7,251
"971",20070094,"LB",71,235,22.2712328767123,4.73,35.5,20,4.43,121,7.12,3,94
"973",20070031,"TE",77,255,22.1452054794521,4.53,35.5,23,4.48,114,7.04,1,31
"974",20070223,"OT",77,308,23.7780821917808,5.24,26.5,20,4.67,105,7.62,7,223
"976",20070167,"S",72,212,23.4109589041096,4.63,35,20,4.3,106,7,5,167
"978",20070064,"S",75,224,23.6931506849315,4.5,34.5,19,3.9,122,6.84,2,64
"979",20070107,"RB",71,195,21.3698630136986,4.42,35.5,16,4.16,123,6.84,4,107
"980",20070034,"LB",74,232,22.5616438356164,4.71,37,22,4.2,116,6.94,2,34
"981",20070138,"LB",78,280,23.2657534246575,5.06,33,20,4.54,112,7.5,5,138
"983",20070075,"WR",74,205,21.9534246575342,4.44,39,19,4.28,127,6.83,3,75
"984",20070102,"DE",75,259,24.0191780821918,4.72,40.5,27,4.26,121,6.89,4,102
"985",20070155,"TE",75,242,22.5205479452055,4.8,36,20,4.47,115,6.96,5,155
"986",20070020,"DB",72,190,24.6328767123288,4.46,34,17,4.15,118,6.67,1,20
"987",20070154,"DT",75,324,23.2054794520548,5.11,26.5,25,4.69,102,7.49,5,154
"988",20070230,"OG",76,304,23.6575342465753,5.16,29,23,4.74,102,7.47,7,230
"989",20070143,"LB",77,235,23.8219178082192,4.73,33.5,20,4.13,111,6.85,5,143
"990",20070060,"C",75,300,22.4246575342466,5.26,33,25,4.29,101,7.47,2,60
"991",20070222,"FB",74,223,22.1452054794521,4.77,37.5,27,4.27,122,7,7,222
"992",20070190,"OT",77,322,22.2465753424658,5.3,24.5,28,5.05,102,8.35,6,190
"993",20070164,"LB",73,236,23.1013698630137,4.54,36.5,26,4.12,116,7.01,5,164
"995",20070219,"LB",74,240,23.1205479452055,4.82,32,26,4.42,110,7.19,7,219
"996",20070148,"RB",71,219,22.3808219178082,4.52,38,18,4.34,114,7.22,5,148
"997",20070026,"LB",75,262,23.2767123287671,4.73,32.5,30,4.43,112,7.14,1,26
"998",20070156,"OG",75,326,23.8767123287671,5.44,28.5,34,4.81,101,7.72,5,156
"999",20070203,"S",75,215,21.6986301369863,4.6,39,13,4.44,132,7.13,6,203
"1001",20070196,"OT",76,305,22.6109589041096,5.22,27,26,4.64,100,7.78,6,196
"1003",20070003,"OT",78,312,22.4109589041096,4.94,33,28,4.88,110,7.95,1,3
"1004",20070015,"LB",73,242,20.9698630136986,4.67,35,25,4.32,123,6.89,1,15
"1009",20070079,"WR",74,212,22.4465753424658,4.4,36.5,18,4.39,121,6.92,3,79
"1010",20070037,"S",71,200,22.3260273972603,4.5,33.5,11,4.12,113,6.78,2,37
"1011",20070184,"S",73,222,23.9150684931507,4.5,38.5,22,4.16,129,6.96,6,184
"1012",20070011,"LB",73,240,22.2684931506849,4.53,39,22,4.46,119,7.23,1,11
"1013",20070055,"DB",69,187,22.1452054794521,4.42,36.5,20,4.43,120,7.07,2,55
"1014",20070093,"RB",67,185,22.7095890410959,4.4,35.5,22,4.08,116,6.69,3,93
"1015",20070238,"LB",75,245,22.5479452054795,4.91,31,24,4.46,111,7.2,7,238
"1016",20070111,"FB",71,228,23.9205479452055,4.69,34,14,4.43,115,7.23,4,111
"1017",20070053,"DB",70,200,21.7753424657534,4.37,36.5,16,4.23,123,6.93,2,53
"1018",20070239,"DE",76,265,24.8246575342466,4.73,36.5,26,4.4,108,7.06,7,239
"1019",20080015,"OT",77,314,23.4904109589041,5.21,26,23,4.78,111,7.97,1,15
"1020",20080092,"DE",75,260,22.0657534246575,4.63,32.5,27,4.51,117,6.9,3,92
"1021",20080029,"DE",77,317,21.5452054794521,5.31,29,33,4.82,103,7.65,1,29
"1022",20080173,"S",72,210,21.7479452054795,4.7,34,23,4.34,117,7.08,6,173
"1023",20080141,"TE",78,250,22.6082191780822,4.64,31,22,4.23,117,6.92,5,141
"1024",20080220,"S",74,225,23.441095890411,4.36,31.5,17,4.27,121,7.07,7,220
"1025",20080219,"OT",77,311,23.9972602739726,5.31,26.5,9,4.65,109,7.65,7,219
"1026",20080070,"WR",72,206,21.1095890410959,4.52,26,15,4.22,110,7.15,3,70
"1027",20080061,"TE",78,275,21.1452054794521,4.75,34,18,4.53,118,7.64,2,61
"1029",20080154,"DE",75,255,22.6356164383562,4.87,31.5,29,4.56,112,7.08,5,154
"1032",20080147,"LB",73,222,24.3561643835616,4.9,34,15,4.3,119,7.21,5,147
"1033",20080142,"DB",73,196,23.4520547945205,4.44,30.5,18,4.21,122,7.1,5,142
"1034",20080238,"RB",73,213,22.7369863013699,4.56,33.5,25,4.24,118,6.97,7,238
"1036",20080026,"OT",76,305,22.6712328767123,5.09,27.5,24,4.52,105,7.58,1,26
"1037",20080121,"DT",76,323,24.0383561643836,5.06,28,20,4.64,111,7.75,4,121
"1038",20080128,"WR",72,206,23.5068493150685,4.48,38.5,10,4.2,125,6.77,4,128
"1039",20080050,"DE",80,300,21.6657534246575,5.11,29.5,16,4.69,111,7.45,2,50
"1040",20080038,"TE",77,248,23.972602739726,4.89,30.5,20,4.28,113,7.12,2,38
"1042",20080017,"OT",79,316,23.8438356164384,5.19,23,24,4.82,102,7.6,1,17
"1043",20080234,"OT",77,325,23.8630136986301,5.35,23,23,4.68,106,7.47,7,234
"1046",20080112,"OT",77,315,22.4958904109589,5.59,22.5,26,4.87,97,7.71,4,112
"1047",20080099,"OT",76,315,23.841095890411,5.18,24.5,23,4.8,107,7.9,3,99
"1048",20080078,"LB",77,250,23.3479452054795,4.62,28,29,4.55,111,7.29,3,78
"1049",20080088,"LB",75,250,22.6630136986301,4.83,29,19,4.47,109,7.34,3,88
"1050",20080158,"TE",79,265,22.5561643835616,4.59,28,22,4.38,118,7.25,5,158
"1053",20080007,"DT",73,307,22.813698630137,5.31,26.5,34,4.73,105,7.78,1,7
"1054",20080146,"FB",72,248,21.8301369863014,4.8,32.5,30,4.46,110,7.2,5,146
"1056",20080132,"TE",75,247,24.6904109589041,4.85,29,24,4.19,115,6.8,4,132
"1057",20080091,"TE",77,247,21.1013698630137,4.86,27.5,20,4.38,117,7.15,3,91
"1058",20080212,"DB",70,169,23.5479452054795,4.48,34,18,4.26,128,7.29,7,212
"1059",20080044,"RB",74,218,22.3917808219178,4.44,33,23,4.23,118,6.84,2,44
"1060",20080205,"WR",72,211,21.7315068493151,4.44,36.5,20,4.19,125,6.9,6,205
"1063",20080006,"LB",75,260,21.9068493150685,4.68,35.5,37,4.4,125,7.12,1,6
"1064",20080150,"OT",79,320,22.5945205479452,5.24,22.5,23,4.63,108,7.56,5,150
"1065",20080184,"OG",76,305,22.4520547945205,5.3,27,31,4.64,110,7.21,6,184
"1066",20080067,"S",71,210,22.4602739726027,4.48,32.5,14,4.4,121,7.28,3,67
"1067",20080165,"LB",74,241,22.386301369863,4.73,31.5,28,4.26,118,6.86,5,165
"1068",20080214,"LB",73,251,23.2054794520548,4.79,31.5,20,4.22,113,6.77,7,214
"1070",20080065,"OG",76,318,23.1068493150685,5.35,26,30,4.82,108,8.03,3,65
"1072",20080052,"LB",75,265,23.8246575342466,4.56,29.5,30,4.42,120,7.31,2,52
"1074",20080133,"OG",78,315,25.1671232876712,5.3,26,25,4.75,100,7.69,4,133
"1075",20080041,"WR",77,220,22.3534246575342,4.53,31.5,18,4.2,125,6.84,2,41
"1076",20080008,"DE",77,268,21.4767123287671,4.89,28.5,31,4.36,113,7.27,1,8
"1077",20080181,"DT",76,303,22.2383561643836,5.18,27,34,4.54,108,7.55,6,181
"1078",20080175,"LB",73,226,20.7260273972603,4.67,26.5,22,4.48,116,7.22,6,175
"1082",20080069,"FB",71,225,22.9835616438356,4.62,27.5,23,4.24,111,6.85,3,69
"1083",20080249,"S",73,221,23.3397260273973,4.6,28.5,14,4.35,109,7.34,7,249
"1084",20080188,"LB",75,240,23.2027397260274,4.83,31,20,4.25,119,7.07,6,188
"1085",20080116,"DE",76,280,23.2328767123288,5.01,29,26,4.75,109,7.62,4,116
"1086",20080068,"DB",71,194,22.3890410958904,4.65,36,13,4.15,125,6.96,3,68
"1087",20080028,"DE",76,278,22.6712328767123,4.87,31,31,4.4,108,7.08,1,28
"1088",20080025,"DB",70,197,23.1123287671233,4.43,34,18,4.4,117,7.21,1,25
"1089",20080193,"WR",72,183,23.8109589041096,4.53,32,14,4.18,118,6.75,6,193
"1090",20080160,"QB",75,219,21.9643835616438,4.53,33.5,16,4.42,110,7.56,5,160
"1091",20080224,"WR",74,207,21.7780821917808,4.59,32.5,16,4.26,121,7.07,7,224
"1092",20080054,"DE",77,278,21.9424657534247,4.8,25.5,18,4.32,123,7.29,2,54
"1093",20080201,"C",75,293,23.9342465753425,5.27,21,23,4.58,98,7.4,6,201
"1095",20080134,"LB",74,250,22.827397260274,4.63,34,29,3.98,126,6.7,4,134
"1096",20080123,"LB",74,243,23.8767123287671,4.69,34,26,4.23,119,6.88,4,123
"1097",20080030,"TE",74,255,23.6,4.57,38,26,4.14,131,6.88,1,30
"1099",20080101,"DB",71,197,20.9753424657534,4.38,34,14,4.31,127,7.14,4,101
"1100",20080066,"DE",78,299,22.2602739726027,5.01,27,24,4.69,114,7.72,3,66
"1101",20080183,"FB",74,245,24.1616438356164,4.91,28.5,27,4.55,113,7.68,6,183
"1102",20080047,"DT",73,304,22.8821917808219,5.12,30.5,35,4.49,103,7.37,2,47
"1103",20080060,"DB",72,200,24.1972602739726,4.45,31,15,4.3,120,7.07,2,60
"1104",20080037,"LB",73,245,21.8958904109589,4.85,24.5,23,4.56,105,7.69,2,37
"1105",20080001,"OT",79,322,22.9808219178082,5.26,27.5,37,4.73,102,7.44,1,1
"1106",20080113,"S",71,212,22.2712328767123,4.69,33.5,16,4.38,116,7.31,4,113
"1107",20080095,"WR",72,185,21.9369863013699,4.62,32,16,4.27,117,7.34,3,95
"1110",20080109,"C",76,325,23.1506849315068,5.41,23,30,4.72,101,7.58,4,109
"1111",20080011,"DB",70,185,22.6657534246575,4.4,33.5,17,4.1,121,7.06,1,11
"1112",20080079,"DB",73,198,23.2712328767123,4.44,37.5,23,4.14,129,6.85,3,79
"1113",20080248,"WR",76,212,22.0164383561644,4.61,34.5,9,4.3,119,7.08,7,248
"1114",20080115,"DT",76,305,22.8958904109589,4.93,28,31,4.55,105,7.73,4,115
"1117",20080082,"S",72,203,22.5287671232877,4.54,33,21,4.41,119,7.12,3,82
"1118",20080110,"OG",76,295,25.3753424657534,5.4,21.5,29,4.89,100,7.74,4,110
"1119",20080164,"OG",77,349,22.9671232876712,5.26,25.5,31,4.68,109,7.91,5,164
"1120",20080151,"DT",77,350,22.5424657534247,5.36,23,32,4.95,104,8.07,5,151
"1123",20080176,"RB",71,225,22.3369863013699,4.55,34,19,4.29,125,6.96,6,176
"1124",20080031,"S",74,217,21.4356164383562,4.52,32.5,19,4.27,121,6.97,1,31
"1125",20080059,"OG",75,300,23.2054794520548,5.05,25,29,4.47,110,7.49,2,59
"1127",20080040,"DB",71,200,21.7232876712329,4.49,34,18,4.07,123,7.2,2,40
"1128",20080148,"DT",75,312,22.7150684931507,5.13,22.5,23,4.87,108,7.78,5,148
"1129",20080039,"OG",77,323,22.1315068493151,5.26,25.5,28,5.14,108,8.01,2,39
"1132",20080055,"RB",68,212,21.2739726027397,4.46,31.5,23,4.2,119,6.65,2,55
"1133",20080236,"C",77,295,23.5616438356164,5.27,26.5,22,4.69,107,7.58,7,236
"1134",20080170,"OT",78,319,21.9643835616438,5.49,25.5,24,5.16,100,8,6,170
"1135",20080096,"OG",77,321,22.9945205479452,5.51,28.5,26,4.56,106,7.84,3,96
"1137",20080016,"DB",74,203,22.0684931506849,4.36,38.5,17,4.17,131,6.74,1,16
"1138",20080042,"WR",70,190,21.9479452054795,4.46,36,24,4.34,124,7.07,2,42
"1139",20080190,"DT",74,310,21.7698630136986,5.26,28,35,5,106,8.05,6,190
"1140",20080196,"TE",75,250,22.441095890411,4.81,36,14,4.27,121,7.08,6,196
"1141",20080125,"WR",73,195,22.8109589041096,4.4,37.5,19,3.96,128,6.67,4,125
"1142",20080080,"DE",74,250,24.4246575342466,4.76,32.5,17,4.4,120,7.22,3,80
"1144",20080106,"WR",73,220,23.3041095890411,4.59,26.5,20,4.42,111,7.1,4,106
"1146",20080085,"TE",75,263,23.6657534246575,4.67,27.5,27,4.31,114,7.07,3,85
"1148",20080013,"RB",70,240,21.1150684931507,4.48,36.5,28,4.53,128,7.44,1,13
"1150",20080187,"C",76,310,22.7315068493151,5.4,30,21,4.55,103,7.62,6,187
"1151",20080020,"DB",73,205,22.213698630137,4.5,38,10,4.22,131,6.82,1,20
"1152",20080127,"TE",75,230,23.1315068493151,4.61,30,18,4.27,109,6.99,4,127
"1153",20080195,"OG",76,306,22.6,5.08,24.5,28,4.78,100,7.45,6,195
"1154",20080102,"DE",76,260,22.5616438356164,4.77,32,25,4.23,117,6.97,4,102
"1155",20080124,"DB",69,180,23.9260273972603,4.54,32.5,21,4.28,119,7.41,4,124
"1156",20080246,"WR",78,232,22.2849315068493,4.63,30,16,4.44,115,7.07,7,246
"1157",20080107,"C",76,296,23.4301369863014,5.32,30.5,26,4.55,113,7.45,4,107
"1159",20080062,"DB",69,185,22.9917808219178,4.43,36.5,17,4.17,128,6.74,2,62
"1160",20080093,"LB",74,245,23.386301369863,4.82,31,24,4.29,118,7.11,3,93
"1161",20080014,"OL",78,326,22.6821917808219,5.15,25,21,4.85,103,7.95,1,14
"1162",20080083,"OG",76,300,21.9178082191781,5.07,26.5,35,4.54,107,7.59,3,83
"1163",20090086,"DB",69,194,21.2712328767123,4.48,35,22,4.3,115,6.93,3,86
"1164",20090118,"LB",72,232,22.641095890411,4.56,31.5,19,4.39,121,7.22,4,118
"1165",20090018,"DE",75,275,23.6493150684932,4.77,29.5,18,4.51,102,7.56,1,18
"1167",20090046,"DE",76,255,22.5424657534247,4.59,40.5,21,4.18,128,6.87,2,46
"1168",20090060,"OT",78,319,24.1643835616438,5.06,33.5,27,4.77,107,7.62,2,60
"1172",20090040,"DT",75,330,22.3671232876712,5.48,28,32,4.73,99,8.15,2,40
"1173",20090075,"OT",76,320,22.7534246575342,5.29,30.5,23,4.75,98,7.68,3,75
"1175",20090150,"LB",73,252,23.8027397260274,4.67,35.5,26,4.32,114,7.03,5,150
"1176",20090039,"OT",78,308,21.5452054794521,5.14,28.5,24,4.91,100,7.87,2,39
"1177",20090129,"RB",72,227,22.3753424657534,4.37,37,24,4.33,115,7.35,4,129
"1178",20090063,"DE",75,252,22.4739726027397,4.76,36.5,26,4.4,120,7.1,2,63
"1179",20090043,"DE",73,263,21.7315068493151,4.65,31.5,26,4.53,114,7.55,2,43
"1180",20090114,"S",74,217,21.772602739726,4.4,41.5,19,4.28,132,6.6,4,114
"1181",20090168,"DB",70,184,22.4219178082192,4.58,35.5,22,4.25,118,6.68,5,168
"1182",20090091,"WR",70,182,23.3205479452055,4.31,34.5,12,4.48,118,7.01,3,91
"1183",20090110,"LB",74,245,21.7561643835616,4.76,33,24,4.4,113,7.21,4,110
"1185",20090077,"OG",75,315,23.0328767123288,5.24,28,23,5.04,111,7.96,3,77
"1186",20090152,"FB",75,240,24.6054794520548,4.74,36,28,4.48,111,7,5,152
"1187",20090165,"S",73,215,23.6246575342466,4.33,37.5,19,4.38,127,7.27,5,165
"1188",20090074,"RB",72,209,22,4.5,36,24,4.51,121,7.35,3,74
"1189",20090127,"WR",72,204,23.4684931506849,4.56,34,17,4.24,120,6.78,4,127
"1191",20090004,"LB",74,255,23.0684931506849,4.52,37,25,4.51,124,7.15,1,4
"1192",20090015,"LB",75,250,22.2657534246575,4.64,35,30,4.22,120,6.84,1,15
"1194",20090195,"RB",71,218,23.3287671232877,4.55,32,17,4.37,109,7.15,6,195
"1195",20090025,"DB",71,207,20.9260273972603,4.4,36,25,4.07,125,6.75,1,25
"1196",20090204,"LB",74,257,22.9123287671233,4.84,33,27,4.45,115,7.38,6,204
"1197",20090033,"S",71,208,22.0520547945205,4.52,37,12,4.17,126,6.67,2,33
"1198",20090144,"WR",71,190,23.358904109589,4.52,42.5,13,4.41,129,7.1,5,144
"1199",20090149,"TE",76,260,23.3917808219178,4.78,29.5,17,4.56,113,7.28,5,149
"1201",20090016,"LB",74,255,23.2712328767123,4.82,36,24,4.38,107,7.26,1,16
"1204",20090128,"FB",72,250,22.6904109589041,4.58,34,30,4.49,112,7.31,4,128
"1205",20090066,"DB",72,200,22.8493150684932,4.47,38.5,20,4.29,122,7.04,3,66
"1206",20090230,"LB",73,243,23.6739726027397,4.65,31,12,4.28,121,7.09,7,230
"1208",20090191,"DB",72,185,22.4575342465753,4.63,36,24,4.24,123,6.81,6,191
"1209",20090154,"LB",73,240,23.3041095890411,4.65,37,30,4.12,113,6.98,5,154
"1210",20090155,"OT",77,301,23.0356164383562,5.01,31,27,4.56,111,7.35,5,155
"1213",20090068,"DT",77,289,22.5835616438356,4.81,35.5,28,4.56,119,7.7,3,68
"1214",20090111,"RB",72,210,21.9397260273973,4.46,39.5,14,4.22,118,6.89,4,111
