"","playerId","position","heightInches","weight","ageAtDraft","combine40yd","combineVert","combineBench","combineShuttle","combineBroad","combine3cone","round","pick"
"271",20160022,"WR",74,206,23.4164383561644,4.5,41,14,4.08,131,6.84,1,22
"272",20160073,"RB",73,211,22.2684931506849,4.45,34.5,10,4.21,123,7.04,3,73
"273",20160021,"WR",72,185,22.0493150684932,4.32,33.5,10,4.27,126,6.93,1,21
"274",20160045,"RB",75,247,21.7972602739726,4.54,37,22,4.38,130,7.2,2,45
"275",20160237,"RB",73,205,23.5671232876712,4.46,41.5,23,4.26,135,7.22,7,237
"276",20160085,"WR",74,215,23.4246575342466,4.5,35,17,4.07,123,6.65,3,85
"277",20160112,"WR",73,200,23.7890410958904,4.45,36,15,4.34,129,6.94,4,112
"278",20160107,"WR",73,204,22.8821917808219,4.53,37,10,4.2,130,6.76,4,107
"279",20160241,"WR",74,209,23.5479452054795,4.45,35.5,12,4.46,122,6.96,7,241
"280",20160040,"WR",70,201,22.227397260274,4.48,41,20,4.35,123,7,2,40
"281",20160153,"RB",70,208,22.2602739726027,4.47,33.5,14,4.28,120,6.83,5,153
"282",20160047,"WR",75,212,21.7150684931507,4.57,35,18,4.13,126,6.8,2,47
"283",20160143,"RB",68,204,23.1945205479452,4.49,34.5,24,4.2,116,7.03,5,143
"284",20170170,"WR",73,189,22.6328767123288,4.44,29.5,8,4.28,125,6.98,5,170
"285",20170139,"WR",74,204,23.3452054794521,4.47,35.5,10,4.09,132,6.7,4,139
"286",20170041,"RB",70,210,21.7315068493151,4.49,30.5,22,4.53,116,7.27,2,41
"287",20170209,"WR",75,217,22.0876712328767,4.44,41,19,4.28,136,6.82,6,209
"288",20170247,"WR",74,196,21.558904109589,4.52,39.5,11,4.26,135,7.19,7,247
"289",20170237,"WR",74,195,21.2301369863014,4.61,35.5,14,4.34,127,6.94,7,237
"290",20170140,"RB",72,210,22.5890410958904,4.6,29.5,21,4.28,120,7.17,4,140
"291",20170166,"WR",71,191,22.1232876712329,4.5,32,8,4.2,118,6.83,5,166
"292",20170096,"WR",76,213,23.4986301369863,4.5,35.5,18,4.15,120,7,3,96
"293",20170141,"WR",74,202,22.2904109589041,4.53,35,11,4.13,119,6.74,4,141
"294",20170082,"WR",71,198,22.372602739726,4.46,36,13,4.35,131,7.18,3,82
"295",20170156,"RB",73,219,21.4821917808219,4.54,34,15,4.32,125,7.03,5,156
"296",20170182,"RB",69,208,22.4191780821918,4.56,37.5,16,4.2,127,6.82,5,182
"297",20170037,"WR",74,200,22.0958904109589,4.45,36.5,15,4.01,133,6.79,2,37
"298",20170128,"WR",75,208,21.1178082191781,4.4,30.5,10,4.19,121,7.05,4,128
"299",20170008,"RB",71,205,20.9041095890411,4.48,37.5,10,4.22,121,6.57,1,8
"300",20170188,"RB",70,214,22.9232876712329,4.53,36,15,4.56,120,7.26,6,188
"301",20170114,"RB",71,235,21.6301369863014,4.65,33,30,4.37,116,7.26,4,114
"302",20170040,"WR",71,195,20.7260273972603,4.31,37,18,4.33,119,7.09,2,40
"303",20170133,"WR",68,185,22.4958904109589,4.51,32,11,4,116,6.77,4,133
"304",20170072,"WR",71,203,22.172602739726,4.5,33.5,13,4.21,132,6.57,3,72
"305",20170177,"WR",68,178,23.0109589041096,4.63,33,13,4.01,117,6.74,5,177
"306",20180228,"WR",76,220,23.6328767123288,4.62,34,13,4.25,121,7.07,7,228
"307",20180131,"RB",75,220,22.3671232876712,4.46,33.5,15,4.35,122,6.91,4,131
"308",20180185,"WR",73,210,21.7342465753425,4.43,33.5,11,4.37,115,6.71,6,185
"309",20180191,"WR",75,212,23.8493150684932,4.59,38.5,18,4.03,130,6.56,6,191
"310",20180035,"RB",70,228,22.3534246575342,4.52,38.5,29,4.25,128,7.09,2,35
"311",20180103,"WR",71,180,21.3013698630137,4.43,34.5,14,4.15,113,6.93,4,103
"312",20180134,"RB",69,210,22.0575342465753,4.55,34,19,4.07,122,6.79,4,134
